trivia_6823,"Derailleur systems are the gears on what type of device?","bicycle",supported,0.95,"https://en.wikipedia.org/wiki/Derailleur","a device that moves a bicycle chain from one sprocket to another.",""
webq_1985,"who were jesus siblings?","James, Joses (Joseph), Simon, Judas (Jude), plus at least two unnamed sisters; No biological siblings (the ""brothers/sisters"" were cousins or step-siblings)",unknown,0.45,"https://en.wikipedia.org/wiki/Brothers_of_Jesus","The brothers of Jesus ... are named ... James, Joses ... Simon, and Jude; unnamed sisters are mentioned.",""
nq_2046,"who plays lois 's dad on family guy?","Seth MacFarlane",supported,0.95,"https://en.wikipedia.org/wiki/List_of_characters_in_the_Family_Guy_franchise","Carter Pewterschmidt (voiced by Seth MacFarlane) is Lois ... father.",""
nq_692,"who sang the original scooby doo theme song?","Larry Marks; Austin Roberts",unknown,0.5,"https://scoobydoo.fandom.com/wiki/Larry_Marks","Larry Marks ... performed the original version of the theme song to Scooby-Doo, Where Are You!",""
trivia_207,"Who first drew Mickey Mouse when ?Disney first supplied the voice?","Ub Iwerks; Walt Disney; November 18, 1928 (Steamboat Willie); 1929 (The Karnival Kid – first spoken words)",unknown,0.5,"https://www.waltdisney.org/blog/ub-iwerks-master-animation-and-technology","Ub teamed up with Walt ... to develop the earliest drawings of Mickey and Minnie Mouse.",""
nq_41,"when did the dallas cowboys win their last playoff game?","January 16, 2023; January 5, 2019",unknown,0.5,"https://www.marca.com/en/nfl/dallas-cowboys/2023/01/23/63cdd7d846163fc6648b458a.html","The last time the Dallas Cowboys won a playoff game was on January 16th 2023.",""
trivia_701,"What was Jacques Cousteau's mobile oceonagraphic laboratory.?","Calypso",supported,0.95,"https://en.wikipedia.org/wiki/RV_Calypso","research vessel for Jacques Cousteau, equipped with a mobile laboratory for underwater field research.",""
trivia_10871,"Which 18th century polymath invented the lightning rod, the flexible urinary catheter, and coined the phrase 'time is money'?","Benjamin Franklin",supported,0.7,"https://en.wikipedia.org/wiki/Time_is_money_(aphorism)","\"Time is money\" ... originated in ... an essay by Benjamin Franklin.",""
trivia_5881,"Who was assassinated in 1968 in the Ambassador Hotel in Los Angeles?","Robert F. Kennedy",supported,0.95,"https://www.history.com/this-day-in-history/june-5/bobby-kennedy-is-assassinated","Robert Kennedy is shot at the Ambassador Hotel in Los Angeles.",""
trivia_2532,"Name the governor of Brixton prison at the time of Tuite's escape?","John Marriott; Peter Orde",unknown,0.3,"https://www.independent.co.uk/news/prison-drama-ends-in-political-farce-1578591.html","John Marriott, the prison governor, was to be the only fall guy.",""
trivia_7879,"In which children?s cartoon series have you 'gotta catch em all'?","Pokémon",supported,0.95,"https://en.wikipedia.org/wiki/Gotta_Catch_'Em_All","Gotta Catch 'Em All is the English-language slogan for the Pokémon franchise.",""
trivia_8995,"What were invented by Adolf Fick in 1887 and, while being to all intents and purposes invisible, are used worldwide by an estimated 125 million people?","contact lenses",supported,0.9,"https://www.glasseshistory.com/glasses-history/history-of-contact-lenses/","He constructed and fitted first contact lens in 1887 while working in Zürich.",""
trivia_3036,"How many pennies were in a British pre-decimal pound? 120; 200; 204; or 240?","240",supported,0.95,"https://www.royalmintmuseum.org.uk/journal/history/pounds-shillings-and-pence/","The pre-decimal currency system consisted of a pound of 20 shillings or 240 pence.",""
trivia_7813,"The top American fiction bestseller in both 1936 and 1937 was the only novel published during the lifetime of its author. Who was she?","Margaret Mitchell",supported,0.7,"https://en.wikipedia.org/wiki/Gone_with_the_Wind_(novel)","Gone with the Wind is the only novel by Mitchell published during her lifetime.",""
trivia_527,"What was the surname of the butler played by Gordon Jackson in Upstairs Downstairs?","Hudson",supported,0.95,"https://en.wikipedia.org/wiki/Gordon_Jackson_(actor)","roles as the butler Angus Hudson in Upstairs, Downstairs.",""
trivia_3261,"The wonderfully named district of Hhohho is in which continent?","Africa",supported,0.6,"https://en.wikipedia.org/wiki/Hhohho_Region","Hhohho is a region of Eswatini, located in the north western part of the country.",""
nq_404,"the removal of temperature in fire fighting method is known as?","Cooling",supported,0.85,"https://www.hardhattraining.com/what-are-the-3-methods-for-extinguishing-a-fire/","Fires ... put out using one of three methods: cooling, starvation, or smothering.",""
trivia_7189,"Which TV programme's 'experts' include Francis Prior and Phil Harding?","Time Team",supported,0.95,"https://en.wikipedia.org/wiki/Time_Team","specialists ... included ... Francis Pryor and Phil Harding.",""
trivia_7789,"Who designed the Volkswagen Beetle?","Ferdinand Porsche; Erwin Komenda",supported,0.85,"https://en.wikipedia.org/wiki/Volkswagen_Beetle","Type 60 by Porsche ... team ... comprising Erwin Komenda, who specialised in the bodywork.",""
trivia_3071,"What colour is the inner ring of an Olympic archery target?","yellow; gold",supported,0.95,"https://www.olympics.com/en/news/archery-olympics-rules-disciplines-equipment-categories-bow-arrow","The innermost yellow rings score 10 and nine points.",""
nq_239,"when does the cannes film festival take place?","In May (typically mid-to-late May)",supported,0.95,"https://en.wikipedia.org/wiki/Cannes_Film_Festival","the invitation-only festival is held annually (usually in May).",""
nq_56,"name the process of fusion of an egg with a sperm?","fertilization; syngamy",supported,0.95,"https://en.wikipedia.org/wiki/Fertilisation","fertilization ... also known as ... syngamy ... the fusion of gametes.",""
trivia_4709,"What was named after American frontiersman James Bowie?","Bowie knife; Bowie County, Texas; Bowie, Texas",unknown,0.55,"https://en.wikipedia.org/wiki/James_Bowie","Bowie County ... and the city of Bowie ... were both named in honor of James Bowie.",""
nq_2638,"who plays the coach in old spice commercial?","Terry Crews; Isaiah Mustafa",unknown,0.3,"https://www.ispot.tv/ad/AIq3/old-spice-truce-featuring-terry-crews-isaiah-mustafa","Old Spice spokespersons Isaiah Mustafa and Terry Crews, return to end their feud.",""
nq_2270,"who is considered the father of modern behaviorism?","B. F. Skinner; John B. Watson",unsupported,0.55,"https://www.verywellmind.com/john-b-watson-biography-1878-1958-2795550","John Broadus Watson is often referred to as the father of behaviorism.",""
nq_2036,"winner of first series of great british bake off?","Edd Kimber",supported,0.95,"https://en.wikipedia.org/wiki/The_Great_British_Bake_Off_(series_1)","The competition was won by Edd Kimber.",""
trivia_853,"The 1950’s Mau Mau uprising was against the British occupation of which country?","Kenya",supported,0.95,"https://en.wikipedia.org/wiki/Mau_Mau_rebellion","armed conflict in the British Colony of Kenya.",""
webq_1319,"what type of government was utilized in ancient egypt?","theocratic monarchy; absolute monarchy",unknown,0.5,"https://www.worldhistory.org/Egyptian_Government/","The government of ancient Egypt was a theocratic monarchy.",""
nq_1912,"who did the united states fight in the war of 1812?","Great Britain (United Kingdom of Great Britain and Ireland); Native American tribes allied with Britain (e.g., Tecumseh's Confederacy, Creek Nation)",supported,0.85,"https://www.history.com/articles/war-of-1812-native-americans-tecumseh","the United States broke free from Great Britain ... Native Americans chose to fight on the side of the British.",""
