trivia_1152,"In which European country is the port of St Malo?","France",supported,0.95,"https://en.wikipedia.org/wiki/Saint-Malo","Saint-Malo is a historic French port commune in Ille-et-Vilaine, Brittany.",""
trivia_438,"What was the name of Roland Rat's gerbil friend?","Kevin",supported,0.95,"https://en.wikipedia.org/wiki/Roland_Rat","His colleagues include ... Kevin the Gerbil.",""
nq_1043,"where is dancing on ice filmed this year?","ITV Studios Bovingdon (Bovingdon Airfield), Hertfordshire",supported,0.8,"https://bovingdonairfieldstudios.com/stages/itv-studios","The Bovingdon Airfield Studios complex has been the home of Dancing on Ice.",""
trivia_6283,"Which musical instrument can have 21, 22, or 23 strings?","kora; Celtic (lever) harp; sarod",supported,0.7,"https://www.kaypacha.com.ar/en/instruments/kora.htm","21 strings are usual ... there is also ... 22 and 23 strings.",""
webq_1242,"where does the columbia river start?","Columbia Lake near Canal Flats, British Columbia, Canada",supported,0.95,"https://www.crtlgc.ca/the-columbia-river","It starts at Columbia Lake near Canal Flats, BC.",""
trivia_8071,"Which Roman historian was the son-in-law of Agricola the Roman Governor of Britain?","Tacitus",supported,0.95,"https://en.wikipedia.org/wiki/Gnaeus_Julius_Agricola","written by Tacitus, Agricola's son-in-law.",""
trivia_1553,"A skink is what type of reptile?","lizard",supported,0.95,"https://en.wikipedia.org/wiki/Skink","Skinks are lizards that constitute the family Scincidae.",""
nq_110,"which site of an enzyme is called allosteric site?","Regulatory site; A site distinct from the active (catalytic) site where an allosteric effector binds",supported,0.9,"https://en.wikipedia.org/wiki/Allosteric_regulation","the regulatory site of an allosteric protein is physically distinct from its active site.",""
trivia_2822,""" Ophidian "" refers to what kind of creatures ?","snakes; serpents",supported,0.95,"https://www.dictionary.com/browse/ophidian","belonging or pertaining to ... the snakes.",""
trivia_149,"Which female singer was born on exactly the same day as impressionist Rich Little?","Tina Turner; Jean Terrell; Natasha Bedingfield; Rita Ora",supported,0.6,"https://www.upi.com/Entertainment_News/2025/11/26/Famous-birthdays-for-Nov-26-DJ-Khaled-Lil-Fizz/9961764124260/","Comedian Rich Little in 1938 ... Musician Tina Turner in 1939.",""
trivia_1429,"On a standard dartboard, what number lies opposite 18?","7",supported,0.6,"https://darthelp.com/articles/why-are-the-numbers-on-a-dartboard-in-that-order/","Standard dartboard order: 20, 1, 18, 4, 13, 6, 10, 15, 2, 17, 3, 19, 7, 16, 8, 11, 14, 9, 12, 5.",""
nq_53,"who plays the voice of johnny in sing?","Taron Egerton",supported,0.95,"https://en.wikipedia.org/wiki/Taron_Egerton","voiced Johnny, a passionate gorilla, in the animated musical film Sing.",""
nq_78,"where would a subcutaneous injection be made in the skin?","subcutaneous tissue (hypodermis) beneath the dermis",supported,0.95,"https://en.wikipedia.org/wiki/Subcutaneous_administration","administered ... into the subcutis, the layer of skin directly below the dermis and epidermis.",""
trivia_6043,"Which island is connected to Brooklyn by the Verrazano Narrows bridge?","Staten Island",supported,0.95,"https://en.wikipedia.org/wiki/Verrazzano-Narrows_Bridge","a suspension bridge connecting the boroughs of Staten Island and Brooklyn.",""
nq_2636,"when does the next season of wynonna earp start?","June 9, 2017 (Season 2 premiere); July 20, 2018 (Season 3 premiere); July 26, 2020 (Season 4 premiere)",supported,0.6,"https://en.wikipedia.org/wiki/Wynonna_Earp_(TV_series)","Season 2 premiered on June 9, 2017, on Syfy and Space.",""
trivia_8374,"If Aman handles military intelligence and Shin Bet handles internal security, which agency is responsible for the overseas intelligence work of its country?","Mossad",supported,0.95,"https://en.wikipedia.org/wiki/Shin_Bet","alongside Aman (military intelligence) and Mossad (foreign intelligence service).",""
trivia_4773,"What name is given to 2 distinct diseases, one of which is a condition due to deficiency of secretion of the pancreas, the other associated with diseases of the pituatary gland?","Diabetes",supported,0.9,"https://my.clevelandclinic.org/health/diseases/7104-diabetes","Another condition shares the term “diabetes” — diabetes insipidus.",""
trivia_3554,"What occasionally Anglicised German word instructs that something is not permitted?","verboten",supported,0.95,"https://dictionary.cambridge.org/dictionary/english/verboten","verboten: not allowed; originally a German word meaning ""forbidden"".",""
trivia_845,"The 1987 film ‘Cry Freedom’ is a biographical drama about which South African civil rights leader?","Steve Biko",supported,0.95,"https://en.wikipedia.org/wiki/Cry_Freedom","The film centres on the real-life events involving South African activist Steve Biko.",""
nq_462,"who is the girl in the hinder video lips of an angel?","Uncredited/unknown actress",unsupported,0.8,"https://www.imdb.com/title/tt11791968/","Hinder: Lips of an Angel: With Emmanuelle Chriqui, Joe Garvey, Hinder, Mark King.",""
nq_746,"two main types of research methods used in psychology?","Experimental and correlational (non-experimental/descriptive); Quantitative and qualitative",supported,0.6,"https://study.com/academy/lesson/psychological-research-methods-overview-considerations.html","Qualitative research focuses on observations and descriptions, while quantitative methods involve numerical figures.",""
