trivia_103,"Who had a 60s No 1 with Downtown?","Petula Clark",supported,0.90,"https://www.npr.org/2025/01/22/nx-s1-5260799/petula-clark-teases-london-show-60-years-after-downtown-made-her-a-star-in-the-u-s","'Downtown' hit the No. 1 spot on the Billboard charts in 1965",""
webq_1063,"what is the name of the currency used in italy?","Euro",supported,0.95,"https://en.wikipedia.org/wiki/Italian_lira","the lira ... was replaced by the euro",""
webq_1063,"what is the name of the currency used in italy?","Italian lira",unsupported,0.85,"https://en.wikipedia.org/wiki/Italian_lira","the lira ... was replaced by the euro",""
trivia_2671,"Having held the position since 2004, Richard Wallace is the editor of which daily newspaper?","Daily Mirror",supported,0.95,"https://en.wikipedia.org/wiki/Richard_Wallace_(journalist)","appointed editor of the Daily Mirror in 2004",""
nq_1527,"who are the two teams in super bowl 2018?","Philadelphia Eagles and New England Patriots",supported,0.95,"https://en.wikipedia.org/wiki/Super_Bowl_LII","Eagles defeated the Patriots ... Super Bowl LII",""
nq_1527,"who are the two teams in super bowl 2018?","New England Patriots and Los Angeles Rams",unsupported,0.85,"https://en.wikipedia.org/wiki/Super_Bowl_LII","Eagles defeated the Patriots ... Super Bowl LII",""
trivia_2635,"Who is the principal actor who plays a character named Michael Blomqvist in the 2011 film ""The Girl with the Dragon Tattoo""?","Daniel Craig",supported,0.95,"https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film)","Starring Daniel Craig as journalist Mikael Blomkvist",""
trivia_4004,"Fado is a type of music from which country?","Portugal",supported,0.95,"https://en.wikipedia.org/wiki/Fado","Fado ... traced to the 1820s in Lisbon, Portugal",""
trivia_6509,"Who wrote One-upmanship and The Theory and Practice of Gamesmanship?","Stephen Potter",supported,0.90,"https://en.wikipedia.org/wiki/Stephen_Potter","The Theory and Practice of Gamesmanship ... One-Upmanship",""
trivia_851,"Singer and musician Bono called which venue ‘Rock and roll’s great cathedral’?","Madison Square Garden",supported,0.90,"https://www.nytimes.com/2009/11/02/arts/music/02rock.html","Bono called Madison Square Garden “rock ’n’ roll’s great cathedral”",""
trivia_851,"Singer and musician Bono called which venue ‘Rock and roll’s great cathedral’?","Hammersmith Odeon (Hammersmith Apollo)",unsupported,0.70,"https://www.nytimes.com/2009/11/02/arts/music/02rock.html","Bono called Madison Square Garden “rock ’n’ roll’s great cathedral”",""
trivia_9396,"Which was the highest placed Lancashire side in the 2006/7 Vauxhall Conference?","Morecambe",supported,0.80,"https://grokipedia.com/page/2007_conference_national_play_off_final","Morecambe, who finished third in the 2006–07 Conference National",""
trivia_6757,"In which city in the UK is the National Railways Museum?","York",supported,0.95,"https://en.wikipedia.org/wiki/National_Railway_Museum","National Railway Museum ... established on its present site ... in York",""
trivia_6988,"Which island produces Marsala wines?","Sicily",supported,0.95,"https://en.wikipedia.org/wiki/Marsala_wine","produced in the region ... in Sicily",""
trivia_2729,"In Italy, if you were served ""Mortadella"", what foodstuff would you be about to eat ?"","sausage",supported,0.90,"https://devourtours.com/blog/what-is-mortadella/","Mortadella is a type of Italian sausage",""
nq_2162,"where did aeneas go when he left carthage?","Sicily",supported,0.75,"https://people.duke.edu/~wj25/UC_Web_Site/epic/aeneidsumsmall.html","Book 5: Aeneas reaches Sicily. ... Book 7: Aeneas lands in Latium",""
nq_2162,"where did aeneas go when he left carthage?","Italy (Latium)",supported,0.75,"https://people.duke.edu/~wj25/UC_Web_Site/epic/aeneidsumsmall.html","Book 5: Aeneas reaches Sicily. ... Book 7: Aeneas lands in Latium",""
trivia_1050,"Who wrote the play ‘The Iceman Cometh’?","Eugene O'Neill",supported,0.95,"https://en.wikipedia.org/wiki/The_Iceman_Cometh","The Iceman Cometh is a play written by Eugene O'Neill",""
trivia_1099,"What is the official language of Nicaragua?","Spanish",supported,0.95,"https://en.wikipedia.org/wiki/Languages_of_Nicaragua","The official language of Nicaragua is Spanish",""
nq_2405,"when was the last time michigan basketball won the championship?","1989 (NCAA men's national championship)",supported,0.90,"https://www.ncaa.com/news/basketball-men/article/2020-05-12/1989-ncaa-tournament-bracket-scores-stats-records","Michigan won its first men's basketball championship ... 1989 NCAA tournament",""
nq_2405,"when was the last time michigan basketball won the championship?","2021 (Big Ten regular-season title, men)",unsupported,0.60,"https://www.ncaa.com/news/basketball-men/article/2020-05-12/1989-ncaa-tournament-bracket-scores-stats-records","Michigan won its first men's basketball championship ... 1989 NCAA tournament",""
nq_2405,"when was the last time michigan basketball won the championship?","2018 (Big Ten Tournament title, men)",unsupported,0.60,"https://www.ncaa.com/news/basketball-men/article/2020-05-12/1989-ncaa-tournament-bracket-scores-stats-records","Michigan won its first men's basketball championship ... 1989 NCAA tournament",""
trivia_791,"Which former prime minister appeared on the Morecambe and Wise Christmas Special in 1978?","Harold Wilson",supported,0.85,"https://www.imdb.com/title/tt1270578/","Eric & Ernie's Xmas Show 1978 ... Harold Wilson",""
trivia_10530,"Miss Lemon is what detectives confidential secretary?","Hercule Poirot",supported,0.85,"https://hercule-poirot.fandom.com/wiki/Miss_Lemon","Poirot's secretary, Miss Felicity Lemon",""
trivia_10530,"Miss Lemon is what detectives confidential secretary?","Parker Pyne",supported,0.80,"https://www.goodreads.com/characters/966606-miss-lemon","Parker Pyne's secretary ... She went on to work with Hercule Poirot",""
trivia_1392,"Which Greek philosopher was said to have lived inside a barrel?","Diogenes of Sinope",supported,0.80,"https://www.mentalfloss.com/article/73890/retrobituaries-diogenes-sinope-ancient-philosopher-who-lived-wine-barrel","He took up residence in a barrel (some describe it as a jar, others as a wine cask or tub)",""
trivia_261,"In which parliament has the UK 87 seats for members who are elected for a five0-year term?","European Parliament",supported,0.85,"https://en.wikipedia.org/wiki/1999_European_Parliament_election_in_the_United_Kingdom","87 Members of the European Parliament were elected from the United Kingdom",""
trivia_6911,"Which brewery is based in Southwold, Suffolk?","Adnams Brewery",supported,0.95,"https://en.wikipedia.org/wiki/Adnams","brewery founded in 1872 in Southwold, Suffolk",""
nq_2738,"when did the military plane crash in mississippi?","July 10, 2017",supported,0.95,"https://en.wikipedia.org/wiki/2017_United_States_Marine_Corps_KC-130_crash","On 10 July 2017 ... aircraft ... crashed in ... Mississippi",""
nq_2738,"when did the military plane crash in mississippi?","May 24, 2024",unsupported,0.70,"https://en.wikipedia.org/wiki/2017_United_States_Marine_Corps_KC-130_crash","On 10 July 2017 ... aircraft ... crashed in ... Mississippi",""
webq_1180,"what role did george lucas play in star wars?","Creator of Star Wars (writer/director of A New Hope and the prequel trilogy)",supported,0.85,"https://screenrant.com/clone-wars-george-lucas-inspired-character-papanoida-explained/","George Lucas ... directed, wrote, and produced A New Hope, as well as all three of the prequels",""
webq_1180,"what role did george lucas play in star wars?","Cameo as Baron Papanoida in Star Wars: Episode III: Revenge of the Sith",supported,0.80,"https://starwars.fandom.com/wiki/Notluwiski_Papanoida","Baron Papanoida was played by Star Wars creator George Lucas in Revenge of the Sith",""
trivia_3389,"In June 2013 US Texas State Senator Wendy Davis filibustered for 10 hours to obstruct Texas state laws concerning?,","abortion",supported,0.95,"https://en.wikipedia.org/wiki/Wendy_Davis_(politician)","filibuster to block Senate Bill 5 ... proposal to ban abortions after 20 weeks",""
trivia_5592,"What city is called ""The Big Easy""?","New Orleans",supported,0.95,"https://en.wikipedia.org/wiki/New_Orleans","New Orleans has several nicknames, including ... The Big Easy",""
trivia_5237,"What type of sausage is usually sold in a flat circular coil?","Cumberland sausage",supported,0.95,"https://en.wikipedia.org/wiki/Cumberland_sausage","sold rolled in a flat, circular coil",""
trivia_5237,"What type of sausage is usually sold in a flat circular coil?","Boerewors",supported,0.85,"https://en.wikipedia.org/wiki/Boerewors","Traditional boerewors is usually formed into a continuous spiral",""
trivia_4745,"From 1937 to 1942 Alan Lomax, who contributed more than 10,000 field recordings of folk music from the USA, the Caribbean, Ireland, Great Britain, Spain, and Italy, was Assistant in Charge of the Archive of Folk Song of what establishment?","Library of Congress",supported,0.95,"https://www.loc.gov/item/n50039476/alan-lomax-1915-2002/","Alan became the Archive’s “Assistant in Charge” ... for the Library of Congress",""
trivia_4769,"Who was known in the 1991 Gulf War as ""Stormin' Norman""?","H. Norman Schwarzkopf Jr.",supported,0.95,"https://abcnews.go.com/US/retired-gen-norman-schwarzkopf-gulf-war-commander-dies/story?id=18078996/","Schwarzkopf, called "Stormin' Norman" ... commander of allied forces in the Gulf War in 1991",""
nq_2264,"what is on a mcchicken sandwich from mcdonalds?","breaded chicken patty, shredded lettuce, mayonnaise, bun",supported,0.90,"https://en.wikipedia.org/wiki/McChicken","consists of a toasted wheat bun, a breaded patty, shredded lettuce and mayonnaise",""
trivia_1895,"Which bird was once called apteryx?","kiwi",supported,0.85,"https://en.wikipedia.org/wiki/Kiwi_(bird)","kiwi ... in the genus Apteryx",""
